,id,group,year,month,replace,miles,monthyear,time_index,group_0,group_1,group_2,obs,actions,rewards,episode_starts
1671,73.0,530875.0,1978.0,6.0,0.0,151176.0,42.0,33.0,0,0,0,"[np.float64(1978.0), np.float64(6.0), np.float64(151176.0), np.float64(33.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
1672,73.0,530875.0,1978.0,7.0,0.0,155612.0,43.0,34.0,0,0,0,"[np.float64(1978.0), np.float64(7.0), np.float64(155612.0), np.float64(34.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
1673,73.0,530875.0,1978.0,8.0,0.0,160079.0,44.0,35.0,0,0,0,"[np.float64(1978.0), np.float64(8.0), np.float64(160079.0), np.float64(35.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
1674,73.0,530875.0,1978.0,9.0,0.0,163612.0,45.0,36.0,0,0,0,"[np.float64(1978.0), np.float64(9.0), np.float64(163612.0), np.float64(36.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
1675,73.0,530875.0,1978.0,10.0,0.0,168880.0,46.0,37.0,0,0,0,"[np.float64(1978.0), np.float64(10.0), np.float64(168880.0), np.float64(37.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
1676,73.0,530875.0,1978.0,11.0,0.0,173910.0,47.0,38.0,0,0,0,"[np.float64(1978.0), np.float64(11.0), np.float64(173910.0), np.float64(38.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
1677,73.0,530875.0,1978.0,12.0,0.0,178705.0,48.0,39.0,0,0,0,"[np.float64(1978.0), np.float64(12.0), np.float64(178705.0), np.float64(39.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
1678,73.0,530875.0,1979.0,1.0,0.0,184185.0,49.0,40.0,0,0,0,"[np.float64(1979.0), np.float64(1.0), np.float64(184185.0), np.float64(40.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
1679,73.0,530875.0,1979.0,2.0,0.0,190273.0,50.0,41.0,0,0,0,"[np.float64(1979.0), np.float64(2.0), np.float64(190273.0), np.float64(41.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
1680,73.0,530875.0,1979.0,3.0,0.0,195654.0,51.0,42.0,0,0,0,"[np.float64(1979.0), np.float64(3.0), np.float64(195654.0), np.float64(42.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
1681,73.0,530875.0,1979.0,4.0,0.0,201192.0,52.0,43.0,0,0,0,"[np.float64(1979.0), np.float64(4.0), np.float64(201192.0), np.float64(43.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
1682,73.0,530875.0,1979.0,5.0,0.0,203623.0,53.0,44.0,0,0,0,"[np.float64(1979.0), np.float64(5.0), np.float64(203623.0), np.float64(44.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
1683,73.0,530875.0,1979.0,6.0,0.0,205864.0,54.0,45.0,0,0,0,"[np.float64(1979.0), np.float64(6.0), np.float64(205864.0), np.float64(45.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
1684,73.0,530875.0,1979.0,7.0,0.0,208176.0,55.0,46.0,0,0,0,"[np.float64(1979.0), np.float64(7.0), np.float64(208176.0), np.float64(46.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
1685,73.0,530875.0,1979.0,8.0,0.0,210461.0,56.0,47.0,0,0,0,"[np.float64(1979.0), np.float64(8.0), np.float64(210461.0), np.float64(47.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
1686,73.0,530875.0,1979.0,9.0,0.0,212542.0,57.0,48.0,0,0,0,"[np.float64(1979.0), np.float64(9.0), np.float64(212542.0), np.float64(48.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
1687,73.0,530875.0,1979.0,10.0,0.0,215933.0,58.0,49.0,0,0,0,"[np.float64(1979.0), np.float64(10.0), np.float64(215933.0), np.float64(49.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
1688,73.0,530875.0,1979.0,11.0,0.0,221841.0,59.0,50.0,0,0,0,"[np.float64(1979.0), np.float64(11.0), np.float64(221841.0), np.float64(50.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
1689,73.0,530875.0,1979.0,12.0,0.0,223380.0,60.0,51.0,0,0,0,"[np.float64(1979.0), np.float64(12.0), np.float64(223380.0), np.float64(51.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
1690,73.0,530875.0,1980.0,1.0,0.0,226194.0,61.0,52.0,0,0,0,"[np.float64(1980.0), np.float64(1.0), np.float64(226194.0), np.float64(52.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
1691,73.0,530875.0,1980.0,2.0,0.0,230635.0,62.0,53.0,0,0,0,"[np.float64(1980.0), np.float64(2.0), np.float64(230635.0), np.float64(53.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
1692,73.0,530875.0,1980.0,3.0,0.0,235021.0,63.0,54.0,0,0,0,"[np.float64(1980.0), np.float64(3.0), np.float64(235021.0), np.float64(54.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
1693,73.0,530875.0,1980.0,4.0,0.0,239217.0,64.0,55.0,0,0,0,"[np.float64(1980.0), np.float64(4.0), np.float64(239217.0), np.float64(55.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
1694,73.0,530875.0,1980.0,5.0,0.0,242271.0,65.0,56.0,0,0,0,"[np.float64(1980.0), np.float64(5.0), np.float64(242271.0), np.float64(56.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
1695,73.0,530875.0,1980.0,6.0,0.0,243386.0,66.0,57.0,0,0,0,"[np.float64(1980.0), np.float64(6.0), np.float64(243386.0), np.float64(57.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
1696,73.0,530875.0,1980.0,7.0,0.0,246073.0,67.0,58.0,0,0,0,"[np.float64(1980.0), np.float64(7.0), np.float64(246073.0), np.float64(58.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
1697,73.0,530875.0,1980.0,8.0,0.0,249528.0,68.0,59.0,0,0,0,"[np.float64(1980.0), np.float64(8.0), np.float64(249528.0), np.float64(59.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
1698,73.0,530875.0,1980.0,9.0,0.0,252687.0,69.0,60.0,0,0,0,"[np.float64(1980.0), np.float64(9.0), np.float64(252687.0), np.float64(60.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
1699,73.0,530875.0,1980.0,10.0,0.0,255049.0,70.0,61.0,0,0,0,"[np.float64(1980.0), np.float64(10.0), np.float64(255049.0), np.float64(61.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
1700,73.0,530875.0,1980.0,11.0,0.0,258045.0,71.0,62.0,0,0,0,"[np.float64(1980.0), np.float64(11.0), np.float64(258045.0), np.float64(62.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
1701,73.0,530875.0,1980.0,12.0,0.0,261331.0,72.0,63.0,0,0,0,"[np.float64(1980.0), np.float64(12.0), np.float64(261331.0), np.float64(63.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
1702,73.0,530875.0,1981.0,1.0,0.0,264362.0,73.0,64.0,0,0,0,"[np.float64(1981.0), np.float64(1.0), np.float64(264362.0), np.float64(64.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
1703,73.0,530875.0,1981.0,2.0,0.0,266558.0,74.0,65.0,0,0,0,"[np.float64(1981.0), np.float64(2.0), np.float64(266558.0), np.float64(65.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
1704,73.0,530875.0,1981.0,3.0,0.0,269381.0,75.0,66.0,0,0,0,"[np.float64(1981.0), np.float64(3.0), np.float64(269381.0), np.float64(66.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
1705,73.0,530875.0,1981.0,4.0,0.0,271517.0,76.0,67.0,0,0,0,"[np.float64(1981.0), np.float64(4.0), np.float64(271517.0), np.float64(67.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
1706,73.0,530875.0,1981.0,5.0,0.0,271517.0,77.0,68.0,0,0,0,"[np.float64(1981.0), np.float64(5.0), np.float64(271517.0), np.float64(68.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
1707,73.0,530875.0,1981.0,6.0,0.0,274577.0,78.0,69.0,0,0,0,"[np.float64(1981.0), np.float64(6.0), np.float64(274577.0), np.float64(69.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
1708,73.0,530875.0,1981.0,7.0,1.0,277413.0,79.0,70.0,0,0,0,"[np.float64(1981.0), np.float64(7.0), np.float64(277413.0), np.float64(70.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",1,0,0
1709,73.0,530875.0,1981.0,8.0,0.0,7060.0,80.0,71.0,0,0,0,"[np.float64(1981.0), np.float64(8.0), np.float64(7060.0), np.float64(71.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
1710,73.0,530875.0,1981.0,9.0,0.0,8973.0,81.0,72.0,0,0,0,"[np.float64(1981.0), np.float64(9.0), np.float64(8973.0), np.float64(72.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
1711,73.0,530875.0,1981.0,10.0,0.0,11059.0,82.0,73.0,0,0,0,"[np.float64(1981.0), np.float64(10.0), np.float64(11059.0), np.float64(73.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
1712,73.0,530875.0,1981.0,11.0,0.0,13525.0,83.0,74.0,0,0,0,"[np.float64(1981.0), np.float64(11.0), np.float64(13525.0), np.float64(74.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
1713,73.0,530875.0,1981.0,12.0,0.0,17119.0,84.0,75.0,0,0,0,"[np.float64(1981.0), np.float64(12.0), np.float64(17119.0), np.float64(75.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
1714,73.0,530875.0,1982.0,1.0,0.0,18920.0,85.0,76.0,0,0,0,"[np.float64(1982.0), np.float64(1.0), np.float64(18920.0), np.float64(76.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
1715,73.0,530875.0,1982.0,2.0,0.0,22423.0,86.0,77.0,0,0,0,"[np.float64(1982.0), np.float64(2.0), np.float64(22423.0), np.float64(77.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
1716,73.0,530875.0,1982.0,3.0,0.0,24791.0,87.0,78.0,0,0,0,"[np.float64(1982.0), np.float64(3.0), np.float64(24791.0), np.float64(78.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
1717,73.0,530875.0,1982.0,4.0,0.0,28715.0,88.0,79.0,0,0,0,"[np.float64(1982.0), np.float64(4.0), np.float64(28715.0), np.float64(79.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
1718,73.0,530875.0,1982.0,5.0,0.0,31314.0,89.0,80.0,0,0,0,"[np.float64(1982.0), np.float64(5.0), np.float64(31314.0), np.float64(80.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
1719,73.0,530875.0,1982.0,6.0,0.0,34376.0,90.0,81.0,0,0,0,"[np.float64(1982.0), np.float64(6.0), np.float64(34376.0), np.float64(81.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
1720,73.0,530875.0,1982.0,7.0,0.0,37725.0,91.0,82.0,0,0,0,"[np.float64(1982.0), np.float64(7.0), np.float64(37725.0), np.float64(82.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
1721,73.0,530875.0,1982.0,8.0,0.0,40515.0,92.0,83.0,0,0,0,"[np.float64(1982.0), np.float64(8.0), np.float64(40515.0), np.float64(83.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
1722,73.0,530875.0,1982.0,9.0,0.0,42214.0,93.0,84.0,0,0,0,"[np.float64(1982.0), np.float64(9.0), np.float64(42214.0), np.float64(84.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
1723,73.0,530875.0,1982.0,10.0,0.0,44709.0,94.0,85.0,0,0,0,"[np.float64(1982.0), np.float64(10.0), np.float64(44709.0), np.float64(85.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
1724,73.0,530875.0,1982.0,11.0,0.0,47159.0,95.0,86.0,0,0,0,"[np.float64(1982.0), np.float64(11.0), np.float64(47159.0), np.float64(86.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
1725,73.0,530875.0,1982.0,12.0,0.0,49779.0,96.0,87.0,0,0,0,"[np.float64(1982.0), np.float64(12.0), np.float64(49779.0), np.float64(87.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
1726,73.0,530875.0,1983.0,1.0,0.0,51807.0,97.0,88.0,0,0,0,"[np.float64(1983.0), np.float64(1.0), np.float64(51807.0), np.float64(88.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
1727,73.0,530875.0,1983.0,2.0,0.0,53256.0,98.0,89.0,0,0,0,"[np.float64(1983.0), np.float64(2.0), np.float64(53256.0), np.float64(89.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
1728,73.0,530875.0,1983.0,3.0,0.0,55498.0,99.0,90.0,0,0,0,"[np.float64(1983.0), np.float64(3.0), np.float64(55498.0), np.float64(90.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
1729,73.0,530875.0,1983.0,4.0,0.0,58112.0,100.0,91.0,0,0,0,"[np.float64(1983.0), np.float64(4.0), np.float64(58112.0), np.float64(91.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
1730,73.0,530875.0,1983.0,5.0,0.0,60613.0,101.0,92.0,0,0,0,"[np.float64(1983.0), np.float64(5.0), np.float64(60613.0), np.float64(92.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
1731,73.0,530875.0,1983.0,6.0,0.0,62515.0,102.0,93.0,0,0,0,"[np.float64(1983.0), np.float64(6.0), np.float64(62515.0), np.float64(93.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
1732,73.0,530875.0,1983.0,7.0,0.0,65583.0,103.0,94.0,0,0,0,"[np.float64(1983.0), np.float64(7.0), np.float64(65583.0), np.float64(94.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
1733,73.0,530875.0,1983.0,8.0,0.0,68631.0,104.0,95.0,0,0,0,"[np.float64(1983.0), np.float64(8.0), np.float64(68631.0), np.float64(95.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
1734,73.0,530875.0,1983.0,9.0,0.0,70793.0,105.0,96.0,0,0,0,"[np.float64(1983.0), np.float64(9.0), np.float64(70793.0), np.float64(96.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
1735,73.0,530875.0,1983.0,10.0,0.0,73231.0,106.0,97.0,0,0,0,"[np.float64(1983.0), np.float64(10.0), np.float64(73231.0), np.float64(97.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
1736,73.0,530875.0,1983.0,11.0,0.0,75371.0,107.0,98.0,0,0,0,"[np.float64(1983.0), np.float64(11.0), np.float64(75371.0), np.float64(98.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
1737,73.0,530875.0,1983.0,12.0,0.0,77771.0,108.0,99.0,0,0,0,"[np.float64(1983.0), np.float64(12.0), np.float64(77771.0), np.float64(99.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
1738,73.0,530875.0,1984.0,1.0,0.0,79847.0,109.0,100.0,0,0,0,"[np.float64(1984.0), np.float64(1.0), np.float64(79847.0), np.float64(100.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
1739,73.0,530875.0,1984.0,2.0,0.0,82516.0,110.0,101.0,0,0,0,"[np.float64(1984.0), np.float64(2.0), np.float64(82516.0), np.float64(101.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
1740,73.0,530875.0,1984.0,3.0,0.0,84150.0,111.0,102.0,0,0,0,"[np.float64(1984.0), np.float64(3.0), np.float64(84150.0), np.float64(102.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
1741,73.0,530875.0,1984.0,4.0,0.0,86442.0,112.0,103.0,0,0,0,"[np.float64(1984.0), np.float64(4.0), np.float64(86442.0), np.float64(103.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
1742,73.0,530875.0,1984.0,5.0,0.0,88466.0,113.0,104.0,0,0,0,"[np.float64(1984.0), np.float64(5.0), np.float64(88466.0), np.float64(104.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
1743,73.0,530875.0,1984.0,6.0,0.0,89704.0,114.0,105.0,0,0,0,"[np.float64(1984.0), np.float64(6.0), np.float64(89704.0), np.float64(105.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
1744,73.0,530875.0,1984.0,7.0,0.0,92098.0,115.0,106.0,0,0,0,"[np.float64(1984.0), np.float64(7.0), np.float64(92098.0), np.float64(106.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
1745,73.0,530875.0,1984.0,8.0,0.0,93607.0,116.0,107.0,0,0,0,"[np.float64(1984.0), np.float64(8.0), np.float64(93607.0), np.float64(107.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
1746,73.0,530875.0,1984.0,9.0,0.0,96750.0,117.0,108.0,0,0,0,"[np.float64(1984.0), np.float64(9.0), np.float64(96750.0), np.float64(108.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
1747,73.0,530875.0,1984.0,10.0,0.0,98844.0,118.0,109.0,0,0,0,"[np.float64(1984.0), np.float64(10.0), np.float64(98844.0), np.float64(109.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
1748,73.0,530875.0,1984.0,11.0,0.0,100605.0,119.0,110.0,0,0,0,"[np.float64(1984.0), np.float64(11.0), np.float64(100605.0), np.float64(110.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
1749,73.0,530875.0,1984.0,12.0,0.0,102503.0,120.0,111.0,0,0,0,"[np.float64(1984.0), np.float64(12.0), np.float64(102503.0), np.float64(111.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
1750,73.0,530875.0,1985.0,1.0,0.0,104112.0,121.0,112.0,0,0,0,"[np.float64(1985.0), np.float64(1.0), np.float64(104112.0), np.float64(112.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
1751,73.0,530875.0,1985.0,2.0,0.0,106899.0,122.0,113.0,0,0,0,"[np.float64(1985.0), np.float64(2.0), np.float64(106899.0), np.float64(113.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
1752,73.0,530875.0,1985.0,3.0,0.0,109176.0,123.0,114.0,0,0,0,"[np.float64(1985.0), np.float64(3.0), np.float64(109176.0), np.float64(114.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
1753,73.0,530875.0,1985.0,4.0,0.0,111572.0,124.0,115.0,0,0,0,"[np.float64(1985.0), np.float64(4.0), np.float64(111572.0), np.float64(115.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
1754,73.0,530875.0,1985.0,5.0,0.0,113080.0,125.0,116.0,0,0,0,"[np.float64(1985.0), np.float64(5.0), np.float64(113080.0), np.float64(116.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
1755,74.0,530875.0,1975.0,9.0,0.0,1640.0,9.0,0.0,0,0,0,"[np.float64(1975.0), np.float64(9.0), np.float64(1640.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,1
1756,74.0,530875.0,1975.0,10.0,0.0,1640.0,10.0,1.0,0,0,0,"[np.float64(1975.0), np.float64(10.0), np.float64(1640.0), np.float64(1.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
1757,74.0,530875.0,1975.0,11.0,0.0,11190.0,11.0,2.0,0,0,0,"[np.float64(1975.0), np.float64(11.0), np.float64(11190.0), np.float64(2.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
1758,74.0,530875.0,1975.0,12.0,0.0,14683.0,12.0,3.0,0,0,0,"[np.float64(1975.0), np.float64(12.0), np.float64(14683.0), np.float64(3.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
1759,74.0,530875.0,1976.0,1.0,0.0,19468.0,13.0,4.0,0,0,0,"[np.float64(1976.0), np.float64(1.0), np.float64(19468.0), np.float64(4.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
1760,74.0,530875.0,1976.0,2.0,0.0,25149.0,14.0,5.0,0,0,0,"[np.float64(1976.0), np.float64(2.0), np.float64(25149.0), np.float64(5.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
1761,74.0,530875.0,1976.0,3.0,0.0,29625.0,15.0,6.0,0,0,0,"[np.float64(1976.0), np.float64(3.0), np.float64(29625.0), np.float64(6.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
1762,74.0,530875.0,1976.0,4.0,0.0,34460.0,16.0,7.0,0,0,0,"[np.float64(1976.0), np.float64(4.0), np.float64(34460.0), np.float64(7.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
1763,74.0,530875.0,1976.0,5.0,0.0,38635.0,17.0,8.0,0,0,0,"[np.float64(1976.0), np.float64(5.0), np.float64(38635.0), np.float64(8.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
1764,74.0,530875.0,1976.0,6.0,0.0,43918.0,18.0,9.0,0,0,0,"[np.float64(1976.0), np.float64(6.0), np.float64(43918.0), np.float64(9.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
1765,74.0,530875.0,1976.0,7.0,0.0,49340.0,19.0,10.0,0,0,0,"[np.float64(1976.0), np.float64(7.0), np.float64(49340.0), np.float64(10.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
1766,74.0,530875.0,1976.0,8.0,0.0,54334.0,20.0,11.0,0,0,0,"[np.float64(1976.0), np.float64(8.0), np.float64(54334.0), np.float64(11.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
1767,74.0,530875.0,1976.0,9.0,0.0,59744.0,21.0,12.0,0,0,0,"[np.float64(1976.0), np.float64(9.0), np.float64(59744.0), np.float64(12.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
1768,74.0,530875.0,1976.0,10.0,0.0,64266.0,22.0,13.0,0,0,0,"[np.float64(1976.0), np.float64(10.0), np.float64(64266.0), np.float64(13.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
1769,74.0,530875.0,1976.0,11.0,0.0,68957.0,23.0,14.0,0,0,0,"[np.float64(1976.0), np.float64(11.0), np.float64(68957.0), np.float64(14.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
1770,74.0,530875.0,1976.0,12.0,0.0,72642.0,24.0,15.0,0,0,0,"[np.float64(1976.0), np.float64(12.0), np.float64(72642.0), np.float64(15.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
1771,74.0,530875.0,1977.0,1.0,0.0,76320.0,25.0,16.0,0,0,0,"[np.float64(1977.0), np.float64(1.0), np.float64(76320.0), np.float64(16.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
1772,74.0,530875.0,1977.0,2.0,0.0,79149.0,26.0,17.0,0,0,0,"[np.float64(1977.0), np.float64(2.0), np.float64(79149.0), np.float64(17.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
1773,74.0,530875.0,1977.0,3.0,0.0,82135.0,27.0,18.0,0,0,0,"[np.float64(1977.0), np.float64(3.0), np.float64(82135.0), np.float64(18.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
1774,74.0,530875.0,1977.0,4.0,0.0,85381.0,28.0,19.0,0,0,0,"[np.float64(1977.0), np.float64(4.0), np.float64(85381.0), np.float64(19.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
1775,74.0,530875.0,1977.0,5.0,0.0,87449.0,29.0,20.0,0,0,0,"[np.float64(1977.0), np.float64(5.0), np.float64(87449.0), np.float64(20.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
1776,74.0,530875.0,1977.0,6.0,0.0,90258.0,30.0,21.0,0,0,0,"[np.float64(1977.0), np.float64(6.0), np.float64(90258.0), np.float64(21.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
1777,74.0,530875.0,1977.0,7.0,0.0,94674.0,31.0,22.0,0,0,0,"[np.float64(1977.0), np.float64(7.0), np.float64(94674.0), np.float64(22.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
1778,74.0,530875.0,1977.0,8.0,0.0,98808.0,32.0,23.0,0,0,0,"[np.float64(1977.0), np.float64(8.0), np.float64(98808.0), np.float64(23.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
1779,74.0,530875.0,1977.0,9.0,0.0,102969.0,33.0,24.0,0,0,0,"[np.float64(1977.0), np.float64(9.0), np.float64(102969.0), np.float64(24.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
1780,74.0,530875.0,1977.0,10.0,0.0,105374.0,34.0,25.0,0,0,0,"[np.float64(1977.0), np.float64(10.0), np.float64(105374.0), np.float64(25.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
1781,74.0,530875.0,1977.0,11.0,0.0,107973.0,35.0,26.0,0,0,0,"[np.float64(1977.0), np.float64(11.0), np.float64(107973.0), np.float64(26.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
1782,74.0,530875.0,1977.0,12.0,0.0,110869.0,36.0,27.0,0,0,0,"[np.float64(1977.0), np.float64(12.0), np.float64(110869.0), np.float64(27.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
1783,74.0,530875.0,1978.0,1.0,0.0,113212.0,37.0,28.0,0,0,0,"[np.float64(1978.0), np.float64(1.0), np.float64(113212.0), np.float64(28.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
1784,74.0,530875.0,1978.0,2.0,0.0,115009.0,38.0,29.0,0,0,0,"[np.float64(1978.0), np.float64(2.0), np.float64(115009.0), np.float64(29.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
1785,74.0,530875.0,1978.0,3.0,0.0,117891.0,39.0,30.0,0,0,0,"[np.float64(1978.0), np.float64(3.0), np.float64(117891.0), np.float64(30.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
1786,74.0,530875.0,1978.0,4.0,0.0,120857.0,40.0,31.0,0,0,0,"[np.float64(1978.0), np.float64(4.0), np.float64(120857.0), np.float64(31.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
1787,74.0,530875.0,1978.0,5.0,0.0,124408.0,41.0,32.0,0,0,0,"[np.float64(1978.0), np.float64(5.0), np.float64(124408.0), np.float64(32.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0,0,0
